Time,STFT,LTFT,Pressure
55994.828103,1.5625,0.0,30.0
55995.498103,3.90625,0.0,32.0
55996.501103,0.78125,-2.34375,38.0
55997.169103,0.78125,-2.34375,38.0
55997.842103,5.46875,-2.34375,36.0
55998.529103,5.46875,-3.125,37.0
55999.209103,6.25,-3.125,49.0
55999.871103,-2.34375,0.0,42.0
56000.570103,6.25,3.90625,28.0
56001.273103,0.0,2.34375,22.0
56001.957103,0.0,2.34375,23.0
56002.629103,-2.34375,0.0,27.0
56003.310103,7.8125,-2.34375,36.0
56003.999103,3.90625,-3.90625,37.0
56004.668103,4.6875,-3.90625,54.0
56005.344103,4.6875,-3.90625,55.0
56006.044103,0.78125,-3.90625,57.0
56006.717103,0.0,-3.125,51.0
56007.413103,0.0,-3.125,50.0
56008.110103,-2.34375,-2.34375,45.0
56008.790103,2.34375,-3.90625,43.0
56009.477103,1.5625,-3.125,50.0
56010.169103,2.34375,-2.34375,49.0
56010.878103,-2.34375,0.0,39.0
56011.571103,0.0,0.0,34.0
56012.292103,0.78125,-3.90625,35.0
56013.019103,-2.34375,-3.125,56.0
56013.723103,0.0,2.34375,35.0
56014.424103,-5.46875,1.5625,24.0
56015.114103,-6.25,1.5625,25.0
56015.829103,-6.25,0.0,25.0
56016.510103,0.78125,-2.34375,38.0
56017.174103,0.0,-2.34375,40.0
56017.839103,-3.125,-3.125,39.0
56018.521103,0.78125,-3.125,45.0
56019.235103,0.78125,0.0,41.0
56019.921103,0.78125,3.90625,22.0
56020.642103,0.0,0.0,34.0
56021.296103,0.78125,0.0,35.0
56022.033103,1.5625,0.0,34.0
56022.743103,1.5625,0.0,34.0
56023.431103,6.25,0.0,33.0
56024.107103,3.90625,0.0,31.0
56024.817103,-2.34375,99.21875,22.0
56025.531103,1.5625,0.0,21.0
56026.194103,0.0,0.0,26.0
56026.872103,0.0,0.78125,27.0
56027.575103,6.25,0.78125,27.0
56028.273103,2.34375,0.78125,26.0
56028.962103,0.78125,0.78125,26.0
56029.645103,5.46875,1.5625,26.0
56030.300103,-3.90625,99.21875,23.0
56030.977103,0.0,99.21875,19.0
56031.724103,0.0,99.21875,19.0
56032.416103,0.0,99.21875,19.0
56033.134103,0.0,99.21875,18.0
56033.788103,0.0,1.5625,19.0
56034.499103,1.5625,0.0,24.0
56035.238103,0.0,0.0,28.0
56035.921103,0.0,0.78125,28.0
56036.619103,1.5625,3.90625,26.0
56037.315103,0.0,3.90625,22.0
56038.048103,0.0,0.0,19.0
56038.761103,1.5625,4.6875,39.0
56039.468103,0.0,3.90625,20.0
56040.143103,0.0,-3.125,19.0
56040.807103,0.0,0.0,43.0
56041.508103,0.0,3.90625,23.0
56042.218103,0.0,4.6875,22.0
56042.914103,0.0,99.21875,19.0
56043.629103,0.0,99.21875,19.0
56044.372103,0.0,1.5625,20.0
56045.050103,0.0,99.21875,20.0
56045.746103,0.0,99.21875,21.0
56046.436103,0.0,99.21875,20.0
56047.139103,0.0,99.21875,20.0
56047.867103,0.0,99.21875,21.0
56048.554103,0.78125,0.0,25.0
56049.243103,0.0,-2.34375,38.0
56049.929103,0.0,-2.34375,41.0
56050.630103,0.0,2.34375,40.0
56051.287103,0.0,99.21875,22.0
56051.980103,0.0,99.21875,20.0
56052.658103,0.0,99.21875,21.0
56053.326103,0.0,99.21875,20.0
56054.010103,0.0,99.21875,20.0
56054.750103,0.0,99.21875,20.0
56055.431103,0.0,99.21875,17.0
56056.090103,0.0,99.21875,20.0
56056.779103,0.0,99.21875,21.0
56057.441103,0.0,0.0,23.0
56058.129103,0.0,-2.34375,28.0
56058.813103,0.0,-2.34375,35.0
56059.522103,0.78125,-2.34375,37.0
56060.200103,2.34375,-2.34375,37.0
56060.897103,4.6875,-2.34375,36.0
56061.589103,6.25,-2.34375,37.0
56062.299103,9.375,-2.34375,39.0
56062.989103,7.8125,-3.90625,40.0
56063.707103,1.5625,0.0,57.0
56064.418103,0.78125,-2.34375,37.0
56065.112103,4.6875,-3.90625,69.0
56065.800103,4.6875,-2.34375,60.0
56066.524103,0.78125,-2.34375,65.0
56067.205103,0.78125,-2.34375,72.0
56067.873103,0.0,-2.34375,62.0
56068.559103,6.25,0.0,53.0
56069.262103,-3.90625,0.0,39.0
56069.967103,0.0,0.0,38.0
56070.689103,-3.125,-3.125,38.0
56071.381103,-2.34375,-3.90625,57.0
56072.070103,3.90625,-3.90625,56.0
56072.756103,3.90625,-3.125,50.0
56073.446103,0.0,99.21875,54.0
56074.097103,0.0,-5.46875,22.0
56074.778103,0.0,-5.46875,74.0
56075.468103,0.0,-3.90625,82.0
56076.169103,0.0,0.0,35.0
56076.837103,1.5625,-3.90625,37.0
56077.507103,0.0,-3.90625,70.0
56078.212103,0.0,-3.125,87.0
56078.909103,2.34375,-3.125,96.0
56079.629103,-3.90625,-3.125,97.0
56080.295103,2.34375,-3.125,97.0
56081.008103,-3.125,-3.125,97.0
56081.716103,0.78125,-3.125,97.0
56082.389103,-5.46875,0.0,58.0
56083.075103,0.0,0.78125,27.0
56083.770103,0.0,0.78125,24.0
56084.462103,0.0,0.0,26.0
56085.163103,0.0,-2.34375,32.0
56085.846103,0.0,-2.34375,37.0
56086.517103,0.0,-2.34375,39.0
56087.207103,0.78125,-2.34375,40.0
56087.920103,4.6875,-3.125,57.0
56088.596103,0.0,-2.34375,62.0
56089.349103,-2.34375,-2.34375,58.0
56090.059103,3.90625,-2.34375,58.0
56090.741103,0.0,-3.90625,56.0
56091.465103,0.0,-3.125,56.0
56092.157103,-3.90625,1.5625,41.0
56092.846103,-3.90625,1.5625,26.0
56093.522103,-10.15625,0.78125,27.0
56094.214103,-5.46875,-3.125,31.0
56094.943103,3.90625,-2.34375,45.0
56095.655103,4.6875,0.0,37.0
56096.323103,3.90625,0.0,35.0
56097.011103,0.0,0.0,35.0
56097.717103,2.34375,0.0,30.0
56098.426103,2.34375,2.34375,26.0
56099.118103,0.0,99.21875,19.0
56099.861103,0.0,99.21875,20.0
56100.545103,0.0,99.21875,20.0
56101.301103,0.0,99.21875,20.0
56101.971103,0.0,99.21875,21.0
56102.670103,0.0,0.0,24.0
56103.389103,0.0,-3.90625,32.0
56104.101103,0.0,99.21875,56.0
56104.795103,0.0,0.0,26.0
56105.498103,0.78125,-2.34375,33.0
56106.181103,0.0,-3.125,38.0
56106.846103,4.6875,-3.125,58.0
56107.525103,3.90625,-3.125,60.0
56108.250103,6.25,-3.90625,57.0
56108.951103,-2.34375,-3.90625,61.0
56109.627103,0.0,-2.34375,54.0
56110.342103,-3.125,0.0,39.0
56111.065103,0.78125,1.5625,30.0
56111.758103,0.0,99.21875,19.0
56112.424103,1.5625,-3.90625,27.0
56113.097103,0.0,-5.46875,73.0
56113.783103,0.0,-3.90625,64.0
56114.458103,2.34375,-3.90625,61.0
56115.158103,1.5625,-2.34375,56.0
56115.891103,0.0,3.90625,30.0
56116.595103,0.0,3.90625,19.0
56117.274103,0.0,2.34375,20.0
56118.007103,-5.46875,0.0,26.0
56118.676103,2.34375,-3.125,36.0
56119.372103,0.78125,-7.03125,82.0
56120.043103,2.34375,-7.03125,96.0
56120.728103,5.46875,-7.03125,93.0
56121.420103,8.59375,3.90625,44.0
56122.126103,0.0,0.0,23.0
56122.818103,0.0,2.34375,35.0
56123.511103,0.0,3.90625,20.0
56124.257103,0.0,4.6875,20.0
56124.956103,0.0,3.90625,19.0
56125.648103,0.0,2.34375,20.0
56126.311103,-6.25,1.5625,27.0
56126.985103,0.0,1.5625,28.0
56127.668103,-2.34375,0.0,28.0
56128.379103,1.5625,-3.125,40.0
56129.067103,2.34375,-2.34375,45.0
56129.771103,0.0,-6.25,59.0
56130.498103,4.6875,-7.03125,96.0
56131.176103,3.90625,-3.125,94.0
56131.883103,0.0,-3.125,43.0
56132.585103,-2.34375,99.21875,30.0
56133.309103,0.0,99.21875,20.0
56134.000103,0.78125,-3.125,30.0
56134.682103,0.0,-3.90625,45.0
56135.391103,0.0,-7.03125,48.0
56136.085103,5.46875,-7.03125,91.0
56136.758103,12.5,-6.25,89.0
56137.433103,0.78125,0.0,52.0
56138.153103,0.0,99.21875,22.0
56138.839103,0.0,99.21875,21.0
56139.502103,0.0,99.21875,20.0
56140.180103,0.0,99.21875,20.0
56140.872103,0.0,99.21875,20.0
56141.596103,0.0,99.21875,20.0
56142.273103,0.0,99.21875,20.0
56142.968103,0.0,99.21875,18.0
56143.683103,0.0,99.21875,20.0
56144.343103,0.0,99.21875,19.0
56145.035103,0.0,99.21875,20.0
56145.707103,0.0,99.21875,19.0
56146.399103,0.0,0.0,19.0
56147.079103,0.0,-3.125,36.0
56147.753103,0.0,-3.90625,54.0
56148.457103,0.0,-3.90625,57.0
56149.163103,-2.34375,-3.90625,58.0
56149.857103,-3.90625,-3.125,56.0
56150.545103,-2.34375,-3.125,50.0
56151.230103,-3.125,99.21875,32.0
56151.926103,0.0,99.21875,20.0
56152.661103,0.0,99.21875,20.0
56153.347103,0.0,99.21875,19.0
56154.054103,0.0,99.21875,19.0
56154.750103,0.0,99.21875,19.0
56155.445103,0.0,99.21875,19.0
56156.115103,0.0,1.5625,19.0
56156.768103,0.0,-3.125,27.0
56157.448103,0.0,-3.125,48.0
56158.185103,0.0,4.6875,39.0
56158.917103,0.0,4.6875,21.0
56159.628103,0.0,3.90625,24.0
56160.309103,0.0,-2.34375,34.0
56160.981103,3.90625,0.0,36.0
56161.669103,6.25,2.34375,25.0
56162.370103,0.0,-2.34375,24.0
56163.082103,6.25,-3.125,46.0
56163.775103,3.90625,-2.34375,47.0
56164.453103,0.78125,2.34375,30.0
56165.154103,-3.90625,0.78125,28.0
56165.842103,5.46875,0.78125,29.0
56166.558103,4.6875,1.5625,29.0
56167.259103,0.0,1.5625,28.0
56168.000103,-9.375,1.5625,26.0
56168.688103,-7.03125,4.6875,26.0
56169.374103,0.0,4.6875,22.0
56170.093103,0.0,3.90625,22.0
56170.764103,0.0,3.90625,22.0
56171.459103,0.0,4.6875,22.0
56172.166103,0.0,4.6875,22.0
56172.851103,0.0,3.90625,20.0
56173.539103,0.0,99.21875,19.0
56174.314103,0.0,99.21875,19.0
56175.016103,0.0,99.21875,19.0
56175.717103,0.0,99.21875,19.0
56176.409103,0.0,99.21875,19.0
56177.109103,0.0,99.21875,20.0
56177.797103,0.0,99.21875,19.0
56178.511103,0.0,99.21875,20.0
56179.202103,0.0,99.21875,19.0
56179.957103,0.0,99.21875,19.0
56180.657103,0.0,99.21875,20.0
56181.357103,0.0,99.21875,20.0
56182.046103,0.0,99.21875,19.0
56182.739103,0.0,99.21875,20.0
56183.455103,0.0,99.21875,21.0
56184.130103,0.0,99.21875,20.0
56184.838103,0.0,0.0,21.0
56185.518103,0.0,0.0,26.0
56186.216103,0.0,-2.34375,33.0
56186.882103,0.0,-2.34375,37.0
56187.564103,0.78125,-2.34375,36.0
56188.266103,3.90625,-2.34375,35.0
56188.935103,4.6875,0.0,36.0
56189.653103,7.8125,0.0,35.0
56190.326103,9.375,0.0,36.0
56191.039103,12.5,-2.34375,36.0
56191.741103,9.375,-2.34375,36.0
56192.432103,8.59375,-2.34375,36.0
56193.139103,7.8125,-2.34375,36.0
56193.835103,6.25,-2.34375,37.0
56194.515103,9.375,-2.34375,36.0
56195.214103,8.59375,-2.34375,37.0
56195.900103,7.8125,-2.34375,37.0
56196.594103,3.90625,-3.125,63.0
56197.300103,0.0,-3.90625,67.0
56197.988103,2.34375,-3.125,80.0
56198.678103,0.78125,-3.125,95.0
56199.412103,8.59375,-6.25,94.0
56200.119103,6.25,-6.25,93.0
56200.784103,2.34375,99.21875,71.0
56201.470103,0.0,-2.34375,26.0
56202.161103,0.78125,-5.46875,63.0
56202.859103,0.0,-3.90625,81.0
56203.595103,2.34375,-3.125,94.0
56204.330103,0.0,-3.125,97.0
56205.009103,0.0,-3.125,98.0
56205.703103,0.0,-3.125,97.0
56206.393103,0.0,-3.125,97.0
56207.086103,0.0,-3.125,58.0
56207.745103,0.0,-6.25,96.0
56208.457103,0.0,-6.25,97.0
56209.134103,0.0,-6.25,97.0
56209.829103,0.0,-6.25,97.0
56210.505103,0.0,-6.25,96.0
56211.189103,0.0,-6.25,96.0
56211.866103,0.0,-6.25,96.0
56212.563103,0.0,-6.25,96.0
56213.314103,0.0,-7.03125,96.0
56213.989103,0.0,-7.03125,96.0
56214.683103,0.0,-7.03125,97.0
56215.389103,0.0,-7.03125,97.0
56216.087103,0.0,-7.03125,96.0
56216.823103,0.0,-7.03125,96.0
56217.543103,0.0,-7.03125,96.0
56218.255103,5.46875,0.78125,61.0
56218.984103,0.0,99.21875,20.0
56219.679103,0.0,99.21875,21.0
56220.340103,0.0,99.21875,21.0
56221.023103,0.0,99.21875,20.0
56221.754103,0.0,99.21875,19.0
56222.424103,0.0,99.21875,19.0
56223.152103,0.0,1.5625,19.0
56223.825103,0.0,-3.125,32.0
56224.506103,0.0,-2.34375,42.0
56225.158103,0.0,-2.34375,37.0
56225.854103,2.34375,-3.125,40.0
56226.519103,3.90625,-3.125,47.0
56227.192103,2.34375,-3.90625,53.0
56227.886103,2.34375,-3.125,57.0
56228.574103,1.5625,-3.125,46.0
56229.313103,1.5625,-3.125,44.0
56229.990103,1.5625,-3.125,44.0
56230.658103,6.25,-3.125,48.0
56231.347103,8.59375,-3.125,48.0
56232.087103,2.34375,-3.90625,58.0
56232.783103,5.46875,-5.46875,64.0
56233.524103,0.0,-5.46875,83.0
56234.224103,-2.34375,-5.46875,71.0
56234.894103,-3.90625,-5.46875,64.0
56235.586103,-5.46875,-5.46875,64.0
56236.285103,0.0,2.34375,51.0
56236.988103,2.34375,-3.90625,36.0
56237.656103,0.0,-3.125,49.0
56238.324103,0.0,3.90625,43.0
56238.993103,0.0,99.21875,19.0
56239.685103,0.0,99.21875,20.0
56240.380103,0.0,99.21875,20.0
56241.060103,0.0,99.21875,20.0
56241.736103,1.5625,-3.90625,24.0
56242.417103,0.0,-5.46875,62.0
56243.110103,0.0,-5.46875,73.0
56243.819103,1.5625,-5.46875,80.0
56244.518103,11.71875,-5.46875,86.0
56245.194103,11.71875,-6.25,89.0
56245.893103,9.375,-6.25,90.0
56246.605103,10.15625,-5.46875,91.0
56247.296103,3.90625,-3.90625,72.0
56247.989103,3.90625,-3.90625,58.0
56248.729103,3.90625,-3.90625,57.0
56249.415103,0.78125,-3.125,56.0
56250.100103,0.0,99.21875,26.0
56250.814103,0.0,99.21875,19.0
56251.509103,0.0,-3.125,20.0
56252.190103,0.0,-3.90625,52.0
56252.866103,0.0,-3.90625,56.0
56253.593103,4.6875,0.78125,49.0
56254.293103,0.0,3.90625,23.0
56255.008103,-3.125,0.0,23.0
56255.675103,4.6875,-3.125,33.0
56256.368103,5.46875,-3.125,50.0
56257.050103,1.5625,-2.34375,49.0
56257.730103,2.34375,-3.125,42.0
56258.443103,5.46875,-3.90625,63.0
56259.111103,3.90625,-3.90625,60.0
56259.801103,2.34375,-3.90625,55.0
56260.506103,1.5625,-3.125,50.0
56261.217103,-3.90625,-2.34375,43.0
56261.874103,-5.46875,0.0,40.0
56262.553103,0.78125,0.0,32.0
56263.220103,4.6875,0.78125,31.0
56263.926103,0.78125,0.0,27.0
56264.604103,2.34375,-3.125,44.0
56265.268103,2.34375,-3.125,41.0
56265.939103,4.6875,-2.34375,45.0
56266.634103,3.90625,0.0,42.0
56267.312103,8.59375,0.0,35.0
56268.017103,5.46875,0.0,34.0
56268.747103,0.0,2.34375,33.0
56269.458103,0.0,99.21875,19.0
56270.142103,0.0,99.21875,19.0
56270.919103,1.5625,-3.125,20.0
56271.624103,0.0,-3.90625,40.0
56272.312103,1.5625,-3.90625,55.0
56273.057103,7.8125,-3.125,57.0
56273.781103,5.46875,-3.90625,52.0
56274.492103,2.34375,0.0,55.0
56275.203103,0.0,1.5625,22.0
56275.897103,0.0,99.21875,19.0
56276.578103,0.0,99.21875,19.0
56277.326103,0.0,99.21875,19.0
56277.974103,0.0,99.21875,18.0
56278.676103,0.0,99.21875,19.0
56279.373103,0.0,0.0,19.0
56280.042103,0.0,99.21875,22.0
56280.730103,0.0,99.21875,19.0
56281.428103,0.0,99.21875,19.0
56282.138103,0.0,99.21875,20.0
56282.801103,0.0,0.78125,19.0
56283.541103,1.5625,99.21875,30.0
56284.680103,0.0,99.21875,19.0
56285.364103,0.0,99.21875,20.0
56286.039103,0.0,99.21875,20.0
56286.745103,0.0,0.0,21.0
56287.445103,0.0,3.90625,29.0
56288.165103,0.0,3.90625,29.0
56288.857103,0.0,99.21875,21.0
56289.546103,0.0,99.21875,21.0
56290.234103,0.0,99.21875,21.0
56290.947103,0.0,99.21875,21.0
56291.679103,0.0,99.21875,21.0
56292.338103,0.0,0.0,21.0
56293.033103,0.78125,0.78125,30.0
56293.723103,0.0,4.6875,27.0
56294.409103,0.0,4.6875,26.0
56295.090103,0.0,1.5625,25.0
56295.825103,-5.46875,0.0,32.0
56296.489103,0.78125,0.0,39.0
56297.182103,-3.90625,0.0,35.0
56297.874103,0.0,3.90625,27.0
56298.592103,0.0,4.6875,22.0
56299.310103,0.0,1.5625,24.0
56300.050103,-2.34375,99.21875,26.0
56300.765103,0.0,99.21875,20.0
56301.482103,0.0,-2.34375,23.0
56302.168103,0.0,-3.125,46.0
56302.842103,0.0,-3.125,46.0
56303.533103,0.78125,-2.34375,48.0
56304.259103,0.0,2.34375,27.0
56304.952103,0.0,3.90625,28.0
56305.663103,0.0,99.21875,19.0
56306.360103,0.0,99.21875,19.0
56307.057103,0.0,99.21875,19.0
56307.731103,0.0,99.21875,19.0
56308.416103,0.0,-2.34375,19.0
56309.087103,0.78125,-3.90625,55.0
56309.790103,0.0,1.5625,41.0
56310.513103,0.0,2.34375,31.0
56311.191103,0.0,99.21875,20.0
56311.857103,0.0,99.21875,19.0
56312.526103,0.0,99.21875,19.0
56313.258103,0.0,99.21875,20.0
56314.001103,0.0,-3.125,19.0
56314.709103,0.0,-5.46875,53.0
56315.436103,0.0,-5.46875,78.0
56316.139103,4.6875,-5.46875,78.0
56316.829103,5.46875,-3.90625,73.0
56317.562103,9.375,-5.46875,59.0
56318.258103,1.5625,-5.46875,67.0
56318.946103,-3.125,-3.90625,67.0
56319.636103,2.34375,-3.90625,60.0
56320.366103,0.0,-3.90625,60.0
56321.048103,0.0,3.90625,57.0
56321.751103,0.78125,-3.90625,40.0
56322.442103,1.5625,-3.90625,61.0
56323.170103,4.6875,1.5625,52.0
56323.880103,-6.25,-2.34375,26.0
56324.551103,5.46875,-3.90625,48.0
56325.265103,2.34375,-3.125,53.0
56325.931103,3.90625,-3.90625,50.0
56326.627103,2.34375,-2.34375,50.0
56327.299103,0.78125,-3.90625,31.0
56327.972103,-3.125,-3.90625,59.0
56328.661103,-3.125,0.0,50.0
56329.371103,0.0,0.0,27.0
56330.034103,-3.90625,0.0,30.0
56330.738103,0.78125,-3.90625,32.0
56331.465103,1.5625,-3.125,51.0
56332.136103,0.78125,-3.125,47.0
56332.825103,2.34375,0.0,47.0
56333.526103,3.90625,0.0,31.0
56334.192103,1.5625,0.0,31.0
56334.890103,2.34375,0.0,31.0
56335.572103,10.15625,0.0,30.0
56336.274103,8.59375,0.0,30.0
56336.948103,5.46875,2.34375,30.0
56337.621103,0.0,99.21875,19.0
56338.347103,0.0,99.21875,19.0
56339.036103,0.0,99.21875,19.0
56339.692103,0.0,99.21875,19.0
56340.422103,0.0,-3.125,19.0
56341.126103,0.0,-3.90625,52.0
56341.830103,0.0,1.5625,43.0
56342.529103,0.0,99.21875,20.0
56343.218103,0.0,99.21875,20.0
56343.918103,0.0,99.21875,19.0
56344.617103,0.0,99.21875,20.0
56345.304103,0.0,99.21875,20.0
56346.034103,0.78125,-3.90625,21.0
56346.713103,0.0,3.90625,50.0
56347.378103,0.0,99.21875,21.0
56348.083103,0.0,99.21875,21.0
56348.751103,0.0,99.21875,21.0
56349.464103,0.0,99.21875,21.0
56350.150103,0.0,99.21875,21.0
56350.843103,0.0,99.21875,21.0
56351.555103,0.0,99.21875,19.0
56352.280103,0.0,99.21875,19.0
56352.982103,0.0,99.21875,20.0
56353.683103,0.0,99.21875,20.0
56354.368103,0.0,99.21875,20.0
56355.067103,0.0,99.21875,21.0
56355.793103,0.0,99.21875,21.0
56356.462103,0.0,99.21875,20.0
56357.139103,0.0,99.21875,20.0
56357.851103,0.0,99.21875,20.0
56358.577103,0.0,99.21875,19.0
56359.264103,0.0,99.21875,19.0
56359.962103,0.0,99.21875,20.0
56360.663103,0.0,99.21875,21.0
56361.383103,0.0,99.21875,21.0
56362.078103,0.0,99.21875,23.0
56362.751103,0.0,99.21875,23.0
56363.460103,0.0,99.21875,24.0
56364.159103,0.0,99.21875,25.0
56364.839103,0.0,99.21875,24.0
56365.535103,0.0,99.21875,24.0
56366.213103,0.0,99.21875,24.0
56366.905103,0.0,99.21875,24.0
56367.637103,0.0,99.21875,23.0
56368.320103,0.0,99.21875,23.0
56369.043103,0.0,99.21875,23.0
56369.733103,0.0,0.0,24.0
56370.476103,0.0,0.0,26.0
56371.182103,0.0,-2.34375,32.0
56371.868103,0.0,-2.34375,37.0
56372.598103,1.5625,-2.34375,37.0
56373.321103,4.6875,-2.34375,37.0
56374.065103,6.25,-2.34375,37.0
56374.762103,9.375,-2.34375,37.0
56375.452103,11.71875,-3.125,39.0
56376.138103,8.59375,-3.125,41.0
56376.847103,7.8125,-3.125,43.0
56377.597103,6.25,-3.125,44.0
56378.259103,5.46875,-3.125,44.0
56378.968103,4.6875,-3.125,44.0
56379.650103,3.90625,-3.125,44.0
56380.345103,2.34375,-3.125,44.0
56381.081103,1.5625,-3.125,44.0
56381.757103,3.90625,-3.125,44.0
56382.441103,1.5625,-3.125,44.0
56383.134103,0.78125,-3.125,44.0
56383.824103,0.0,-3.125,44.0
56384.485103,0.78125,0.78125,44.0
56385.161103,1.5625,0.78125,43.0
56385.845103,0.0,0.78125,43.0
56386.557103,0.0,0.78125,44.0
56387.248103,-2.34375,0.78125,44.0
56387.958103,-3.125,0.78125,44.0
56388.645103,-3.90625,0.78125,44.0
56389.337103,-2.34375,0.78125,44.0
56390.017103,-3.125,0.78125,43.0
56390.709103,-3.90625,0.78125,43.0
56391.419103,-2.34375,0.78125,44.0
56392.106103,-3.125,0.78125,44.0
56392.815103,-3.90625,0.78125,43.0
56393.508103,-5.46875,0.0,44.0
56394.190103,-3.125,0.78125,46.0
56394.891103,-5.46875,0.78125,44.0
56395.634103,-5.46875,0.78125,44.0
56396.342103,-6.25,0.78125,44.0
56397.038103,-5.46875,0.78125,43.0
56397.786103,-7.8125,-3.125,43.0
56398.504103,-11.71875,0.0,59.0
56399.186103,-9.375,-2.34375,45.0
56399.919103,-10.15625,0.0,52.0
56400.620103,-10.9375,2.34375,33.0
56401.328103,-10.15625,1.5625,37.0
56402.019103,-9.375,0.78125,39.0
56402.702103,-7.8125,0.78125,42.0
56403.389103,-7.03125,0.78125,44.0
56404.065103,-3.90625,-3.90625,74.0
56404.712103,-6.25,-3.90625,66.0
56405.398103,0.0,-3.125,88.0
56406.091103,0.0,-5.46875,88.0
56406.771103,1.5625,0.0,89.0
56407.470103,0.0,0.0,25.0
56408.173103,1.5625,0.0,37.0
56408.877103,1.5625,0.0,36.0
56409.555103,3.90625,1.5625,31.0
56410.286103,0.0,2.34375,23.0
56410.956103,0.0,1.5625,24.0
56411.659103,-6.25,0.78125,25.0
56412.367103,2.34375,0.0,29.0
56413.059103,1.5625,-3.125,41.0
56413.728103,-3.90625,-5.46875,63.0
56414.421103,-5.46875,-5.46875,63.0
56415.118103,0.0,0.78125,28.0
56415.774103,0.78125,1.5625,22.0
56416.446103,0.0,99.21875,21.0
56417.129103,0.0,3.90625,21.0
56417.814103,0.0,0.78125,21.0
56418.484103,0.0,0.0,28.0
56419.156103,0.0,0.0,36.0
56419.902103,-2.34375,-2.34375,40.0
56420.583103,0.0,-3.90625,61.0
56421.286103,1.5625,-3.125,54.0
56422.023103,-3.125,-3.125,48.0
56422.709103,5.46875,-3.125,49.0
56423.397103,2.34375,-3.125,49.0
56424.083103,2.34375,-3.125,50.0
56424.782103,-2.34375,0.0,38.0
56425.464103,0.0,0.78125,28.0
56426.186103,8.59375,-2.34375,33.0
56426.883103,-3.125,-2.34375,43.0
56427.579103,-3.125,-3.125,43.0
56428.267103,-3.90625,0.0,44.0
56428.970103,0.0,0.0,38.0
56429.670103,-2.34375,1.5625,22.0
56430.406103,1.5625,-3.90625,67.0
56431.084103,0.0,3.90625,52.0
56431.759103,0.0,0.78125,21.0
56432.482103,0.0,1.5625,24.0
56433.168103,-6.25,4.6875,28.0
56433.857103,0.0,5.46875,22.0
56434.511103,-2.34375,-2.34375,24.0
56435.217103,-2.34375,0.0,44.0
56435.893103,-2.34375,2.34375,39.0
56436.587103,0.0,99.21875,22.0
56437.292103,0.0,99.21875,21.0
56437.992103,0.0,99.21875,21.0
56438.695103,0.0,0.78125,21.0
56439.445103,0.0,99.21875,24.0
56440.132103,0.0,3.90625,21.0
56440.842103,0.0,1.5625,21.0
56441.545103,0.0,1.5625,28.0
56442.232103,0.0,0.78125,26.0
56442.926103,-3.90625,0.0,35.0
56443.592103,1.5625,-2.34375,43.0
56444.265103,-2.34375,0.0,43.0
56444.950103,0.78125,4.6875,33.0
56445.628103,0.0,99.21875,20.0
56446.363103,0.0,99.21875,20.0
56447.035103,0.0,0.78125,20.0
56447.727103,0.0,0.78125,26.0
56448.424103,0.0,0.78125,29.0
56449.175103,-2.34375,0.78125,30.0
56449.845103,1.5625,0.78125,28.0
56450.522103,6.25,3.90625,27.0
56451.193103,0.0,99.21875,20.0
56451.890103,0.0,99.21875,19.0
